DateTime,Appliances,lights,T1,RH_1,T2,RH_2
2016-01-12 12:40:00,390.0,0.0,20.1,45.3266666666667,19.2,43.856
2016-01-12 12:50:00,90.0,0.0,20.1,45.3266666666667,19.154545454311293,43.73473180053246
2016-01-12 13:00:00,60.0,0.0,20.1666666666667,46.9933333333333,19.2,43.76
2016-01-12 13:10:00,290.0,0.0,20.07619047603176,46.43,19.1,43.63991452973141
2016-01-12 13:20:00,130.0,0.0,20.1,46.03,19.1,43.65767676719461
2016-01-12 13:30:00,140.0,0.0,20.06666666666669,45.363333333333294,19.1,43.745
2016-01-12 13:40:00,54.545454568870525,0.0,19.999999999999996,44.963333333333296,19.1,43.5955555555556
2016-01-12 13:50:00,50.0,0.0,20.0,44.77916666666665,19.1,43.488888888888894
2016-01-12 14:00:00,60.0,0.0,20.0,44.595,19.1,43.425
2016-01-12 14:10:00,60.0,0.0,20.0,44.433333333333294,19.1,43.334
2016-01-12 14:20:00,95.00000014583333,0.0,20.0,44.31666666666665,19.1,43.29
2016-01-12 14:30:00,147.50000007291666,0.0,20.0,44.2,19.1,43.29
2016-01-12 14:40:00,200.0,0.0,20.0,44.06,19.033333333333296,43.23
2016-01-12 14:50:00,70.0,0.0,20.0,44.06,19.0,43.2
2016-01-12 15:00:00,50.0,0.0,20.0,44.09,19.0,43.1266666666667
2016-01-12 15:10:00,82.72727293526171,0.0,20.0,44.07636363629339,19.0,43.09
